player_id,player_name,Attacking output,Shooting rates,Passing volume,Passing quality,Progressive actions,Defending,Dueling,Discipline,pc1_score,pc2_score,pc3_score,n_seasons
3460,Coke,46.043165467625904,53.49901896664486,65.40222367560497,33.224329627207325,42.51144538914323,66.05624591236102,51.07913669064749,61.60889470241988,1.7151184757693347,-0.2856938462781133,1.348523764532252,6
3464,Antonio Luna,40.483976455199475,2.354480052321779,76.45519947678221,16.939175931981687,40.15696533682146,59.31981687377371,34.99018966644866,81.22956180510137,2.4976736406940496,-1.3807841307941895,2.1852292655622167,4
3465,Fernando Navarro,20.53629823413996,0.9810333551340745,57.29234793982996,49.31327665140615,26.880313930673644,72.98888162197514,48.92086330935252,52.779594506213215,3.7509299355227608,0.15140901705694834,1.4989165713338848,4
3466,Alexis,8.894702419882277,24.787442773054284,21.321124918247218,61.93590582079791,7.652060170045781,81.81818181818183,1.896664486592544,29.431000654022238,4.208089758170752,3.1158096755763847,0.08434313607047725,4
3468,J. Cala,6.671026814911707,39.76455199476782,20.34009156311315,43.29627207325049,6.801831262262917,82.73381294964028,25.703073904512753,10.92217135382603,4.450502243191702,3.5537548129503964,0.46270784822163696,5
3470,José Campaña,56.83453237410072,48.07063440156965,92.02092871157619,72.59646827992152,67.56049705689993,46.50098103335513,53.10660562459124,62.98234139960759,1.0363347075778335,-3.1691273096549977,-0.5861847005657954,6
3474,Jesús Navas,67.56049705689993,21.517331589274036,97.3185088293002,30.477436232831916,88.2275997383911,41.66121648136036,13.080444735120993,96.27207325049052,0.1700489745461626,-4.6527236137251675,0.8655623917254083,8
3476,I. Rakitić,61.02027468933944,66.77567037279267,97.51471550032701,93.78678875081754,40.941792020928716,52.125572269457166,32.831916285153696,77.43623283191629,1.1241407281433031,-3.594543479261502,-3.1140630438557277,10
3477,José Antonio Reyes,91.10529758011772,71.28842380640941,94.44081098757357,10.79136690647482,89.4702419882276,19.097449313276652,92.34793982995421,26.357096141268805,-3.482053728642248,-4.653734837237055,0.5267826112266434,3
3479,Manu del Moral,72.92347939829953,82.07979071288423,27.403531720078483,27.403531720078483,80.77174623937215,20.994113799869197,52.256376716808376,89.73185088293002,-3.9031790036542553,0.09354913815542729,-0.6328341131386342,1
3483,Álvaro Negredo,87.96599084368869,95.29103989535645,11.18378024852845,4.054937867887508,29.561805101373444,4.643557880967953,23.54480052321779,90.18966644865925,-5.258358173317946,4.188255249543929,-1.6602759285616366,5
3484,Luis Alberto,93.78678875081754,86.98495748855461,56.50752125572269,28.38456507521256,77.17462393721387,10.595160235448004,47.15500327011119,95.68345323741008,-4.79693748084431,-1.8615112665247584,-1.216663614122251,1
3493,Miguel Flaño,10.660562459123609,34.92478744277305,13.603662524525834,46.50098103335513,8.69849574885546,76.2589928057554,4.512753433616743,54.937867887508176,3.4844719534252637,3.953355806620987,0.329503449772507,1
3496,Sergio Postigo,13.40745585349902,8.633093525179856,41.33420536298234,70.83060824068018,7.1288423806409416,95.87965990843689,0.8502289077828646,76.97841726618705,4.938735462596345,1.8728156466453856,-0.243826889495378,5
3501,Álvaro Cejudo,57.29234793982996,56.89993459777632,72.79267495094834,28.05755395683453,79.65990843688685,48.855461085676914,93.78678875081754,3.5317200784826683,-0.7145128173880272,-2.266186316930466,1.7499686227627913,2
