variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
prop_b[50],0.0118171094185075,0.00993479645,0.007825374560673523,0.005640992847629999,0.003678557015,0.026470850099999995,1.0022502489204195,1210.6266412563525,1993.7457534000353
prop_b[51],0.026505422750225,0.0230463105,0.014344183312487841,0.010576024800600001,0.01113781415,0.05379033134999998,1.0033704983690945,1201.790513494615,2108.800631321894
prop_b[52],0.01968773542505,0.017031057000000002,0.011144471313042166,0.007783500998699995,0.008316499645,0.039822221799999995,1.0028893094289983,1168.0498617584226,2203.9827145228946
prop_b[53],0.016491142861550002,0.0138241935,0.01083270966293139,0.00688199835918,0.006112239915,0.03500071289999998,1.000298804766893,1421.803833491034,2178.5379531496824
prop_e[1],0.34332487734,0.343287095,0.011813565398172335,0.012005279370000009,0.32416751,0.36278707499999996,1.0294372948557529,151.1974170878436,2135.563297083181
prop_e[2],0.59910732538,0.599699025,0.018543446040030668,0.01894120092900007,0.568486747,0.6287225195,1.2284612059279085,12.542409895505806,218.81640990828197
prop_e[3],0.197346092545,0.19714985499999998,0.010452889627343424,0.01162211622600001,0.1807719825,0.214555424,1.4460245452624718,7.982085307761805,209.1898991916607
prop_e[4],0.34086659036,0.34118375,0.015313450771908346,0.017029877486999977,0.31627557100000003,0.36597094,1.3977946884430257,8.599442184363845,125.39972227935907
prop_e[5],0.1418592679425,0.14175748,0.010684057169996675,0.013775133119999998,0.125938236,0.15826960799999998,1.6926816627934629,6.318541633964249,122.74950544278683
prop_e[6],0.2561047794525,0.25596608499999995,0.0097981651086679,0.00997368741599993,0.24026690700000003,0.2720320825,1.0294659616001922,138.6905888476273,1525.8445345588252
prop_e[7],0.8397843985425,0.839911855,0.016592411853523056,0.016127478171000003,0.8127987445,0.8670057714999999,1.0186449889580818,680.6760294677215,1613.0182232173743
prop_e[8],0.821104094655,0.821355885,0.0164926702974631,0.016736945379000015,0.794168176,0.8476105655000001,1.0041474886685482,843.9723635782393,2231.3021785801266
prop_e[9],0.163689659145,0.16167363499999998,0.017422537786775917,0.02380093392600001,0.139932766,0.188556066,1.738565301090932,6.183058696532572,128.2917425325581
prop_e[10],0.12405155720375,0.123766125,0.012862913555180898,0.017520032459999994,0.1064975645,0.142560253,1.7423342405127942,6.167726719576707,138.96541879532364
prop_e[11],0.144507627,0.144362775,0.0060236946589301505,0.005975774973000009,0.1349377755,0.15469639699999999,1.1087661196803402,25.263270332298802,899.9892763648534
