season,feature,b_mean,b_sd,b_q05,b_q95
10837,per90_losses,0.22642160393857733,0.026835171933670222,0.18066262113799075,0.26891796577970006
10837,per90_own_half_losses,-0.0034141428911525183,0.033478165730096536,-0.056892803882143246,0.05421852035757583
10837,per90_dangerous_own_half_losses,-0.0904480471237663,0.03242007572940182,-0.1449011436871742,-0.039342058400953686
10837,per90_recoveries,0.06246869540323756,0.015219326905687327,0.03832104252005322,0.08647996944256521
10837,per90_opponent_half_recoveries,0.045384751788123005,0.02735697221611813,0.001290466519738327,0.09104701930183813
10837,per90_dangerous_opponent_half_recoveries,-0.03942809900963762,0.03381583590583049,-0.09332862254013904,0.016070870493567226
10837,per90_interceptions,0.10815677009044906,0.01998365877763096,0.07344158605003692,0.1401923592403041
10837,per90_clearances,0.033405587852207985,0.019912653812358298,5.498601146458126e-4,0.06515300141215905
10837,per90_shots_blocked,-0.1229504642661372,0.02995769460115285,-0.17250080775238502,-0.07508214718659353
10837,per90_defensive_duels,0.23383463561610873,0.02656559116759486,0.19080949903539,0.2798347143252224
10837,per90_offensive_duels,0.21287474545302726,0.01549216030113827,0.18741745453969577,0.23859947570955625
10837,per90_aerial_duels,0.06543344622169363,0.01861982485935381,0.03501094447721518,0.0967664462006488
10837,per90_pressing_duels,-0.6108151551608586,0.022714768786704326,-0.6492077166918178,-0.5733861558013518
10837,per90_loose_ball_duels,0.15126881705717113,0.02592487777164522,0.1088017364090613,0.19507582184989353
10837,per90_sliding_tackles,0.31953308247494633,0.029466338584488515,0.26950910183360427,0.36890853963320247
10837,per90_dribbles_against,0.2312764696691385,0.02509892290271572,0.1898197960794446,0.27499585397060017
10837,rate_defensive_duels_won,0.04468597662170653,0.03275018314311059,-0.00792079607837402,0.09539671716880357
10837,rate_offensive_duels_won,0.09104761700730775,0.03133590260186597,0.038390414069011704,0.1422493375634482
10837,rate_aerial_duels_won,0.004372952351339195,0.026786555538086627,-0.03959940211854847,0.04904627956015984
10837,per90_fouls,0.17381725815854543,0.03262587447465366,0.11900520744836657,0.22737352076271597
10837,per90_fouls_suffered,0.1295592454944343,0.02615594726591553,0.08733081168360424,0.17233853492049295
10837,per90_yellow_cards,0.09911606942367078,0.038194303677620646,0.036415905909716974,0.16292905999433788
181144,per90_goals,0.002886197890462818,0.020121836606228568,-0.030612424317172142,0.03693510850757136
181144,per90_assists,0.05846024264746163,0.033781494440449256,0.003159293130933585,0.11400622492635472
181144,per90_xg_shot,-0.005852328638155795,0.012672504090258146,-0.026822631246802134,0.014387091917396065
